Object Unique ID,Level,File name,File use,Type of Resource,Language,Title,Title,Subtitle,Translation,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Begin date,Begin date,Date:creation,Date:creation,End date,End date,File name 2,File use 2,Identifier:filename,Identifier:filename,Note:local attribution,Note:note,Note:note,Note:note,Note:note,Note:publication,Note:publication,Note:series,Note:series,Subject:topic
http://library.ucsd.edu/ark:/20775/bb0103478p,Object,20775-bb0103478p-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Guardian,Triton Times,The Guardian,,,,,,,,,,,,,1987-01-22,,"January 22, 1987",,1987-01-22,,,,VOLUME58_ISSUE26_THURSDAYJANUARY22_1987.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 58, Issue 26",,
http://library.ucsd.edu/ark:/20775/bb23901889,Object,20775-bb23901889-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Triton Times,The Guardian,Guardian,,,,,,,,,,,,,2003-04-14,,"April 14, 2003",,2003-04-14,,20775-bb23901889-0-2.tgz,document-source,VOLUME109_ISSUE5_MONDAYAPRIL14_2003.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 109, Issue 5",,
http://library.ucsd.edu/ark:/20775/bb35164862,Object,20775-bb35164862-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Guardian,Triton Times,The Guardian,,,,,,,,,,,,,1984-01-23,,"January 23, 1984",,1984-01-23,,20775-bb35164862-0-2.tgz,document-source,VOLUME51_ISSUE5_MONDAYJANUARY23_1984.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 51, Issue 5",,
http://library.ucsd.edu/ark:/20775/bb4062565v,Object,20775-bb4062565v-0-1.pdf,document-service,text,,Triton Times,,,,The Guardian,Guardian,UCSD Guardian,Daily Guardian,,,,,,,,,,,,,1975-01-06,,"January 6, 1975",,1975-01-06,,20775-bb4062565v-0-2.tgz,document-source,VOLUME24_ISSUE1_MONDAYJANUARY6_1975.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 24, Issue 1",,
http://library.ucsd.edu/ark:/20775/bb38236487,Object,20775-bb38236487-0-1.pdf,document-service,text,,Triton Times,,,,Daily Guardian,UCSD Guardian,Guardian,The Guardian,,,,,,,,,,,,,1970-10-20,,"October 20, 1970",,1970-10-20,,20775-bb38236487-0-2.tgz,document-source,VOLUME11_ISSUE7_TUESDAYOCTOBER20_1970.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 11, Issue 7",,
http://library.ucsd.edu/ark:/20775/bb59055835,Object,20775-bb59055835-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Daily Guardian,Triton Times,The Guardian,,,,,,,,,,,,,1999-01-25,,"January 25, 1999",,1999-01-25,,20775-bb59055835-0-2.tgz,document-source,VOLUME96_ISSUE7_MONDAYJANUARY25_1999.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 96, Issue 7",,
http://library.ucsd.edu/ark:/20775/bb04789115,Object,20775-bb04789115-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,The Guardian,Guardian,Daily Guardian,,,,,,,,,,,,,1987-04-09,,"April 9, 1987",,1987-04-09,,20775-bb04789115-0-2.tgz,document-source,VOLUME58_ISSUE44_THURSDAYAPRIL9_1987.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 58, Issue 44",,
http://library.ucsd.edu/ark:/20775/bb5564278d,Object,20775-bb5564278d-0-1.pdf,document-service,text,,Triton Times,,,,UCSD Guardian,Daily Guardian,Guardian,The Guardian,,,,,,,,,,,,,1975-05-02,,"May 2, 1975",,1975-05-02,,20775-bb5564278d-0-2.tgz,document-source,VOLUME25_ISSUE15_FRIDAYMAY2_1975.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 25, Issue 15",,
http://library.ucsd.edu/ark:/20775/bb80557718,Object,20775-bb80557718-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,The Guardian,Triton Times,Daily Guardian,,,,,,,,,,,,,1983-09-26,,"September 26, 1983",,1983-09-26,,20775-bb80557718-0-2.tgz,document-source,VOLUME50_ISSUE2_MONDAYSEPTEMBER26_1983.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 50, Issue 2",,
http://library.ucsd.edu/ark:/20775/bb36871288,Object,20775-bb36871288-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,1995-11-02,,"November 2, 1995",,1995-11-02,,20775-bb36871288-0-2.tgz,document-source,VOLUME86_ISSUE13_THURSDAYNOVEMBER2_1995.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 86, Issue 13",,
http://library.ucsd.edu/ark:/20775/bb2390187s,Object,20775-bb2390187s-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Guardian,Triton Times,Daily Guardian,,,,,,,,,,,,,1993-04-01,,"April 1, 1993",,1993-04-01,,20775-bb2390187s-0-2.tgz,document-source,VOLUME79_ISSUE2_THURSDAYAPRIL1_1993.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 79, Issue 2",,
http://library.ucsd.edu/ark:/20775/bb20830168,Object,20775-bb20830168-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Daily Guardian,Guardian,The Guardian,,,,,,,,,,,,,1998-01-05,,"January 5, 1998",,1998-01-05,,20775-bb20830168-0-2.tgz,document-source,VOLUME93_ISSUE1_MONDAYJANUARY5_1998.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 93, Issue 1",,
http://library.ucsd.edu/ark:/20775/bb5905704q,Object,20775-bb5905704q-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,2011-05-26,,"May 26, 2011",,2011-05-26,,,,05_26_11.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 44, Issue 28",,
http://library.ucsd.edu/ark:/20775/bb54961442,Object,20775-bb54961442-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,2011-03-03,,"March 3, 2011",,2011-03-03,,,,03_03_11.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 43, Issue 38",,
http://library.ucsd.edu/ark:/20775/bb68612173,Object,20775-bb68612173-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Daily Guardian,Triton Times,Guardian,,,,,,,,,,,,,1994-11-03,,"November 3, 1994",,1994-11-03,,20775-bb68612173-0-2.tgz,document-source,VOLUME83_ISSUE13_THURSDAYNOVEMBER3_1994.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 83, Issue 13",,
http://library.ucsd.edu/ark:/20775/bb95574928,Object,20775-bb95574928-0-1.pdf,document-service,text,,Triton Times,,,,UCSD Guardian,The Guardian,Guardian,Daily Guardian,,,,,,,,,,,,,1978-01-16,,"January 16, 1978",,1978-01-16,,20775-bb95574928-0-2.tgz,document-source,VOLUME33_ISSUE4_MONDAYJANUARY16_1978.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 33, Issue 4",,
http://library.ucsd.edu/ark:/20775/bb4062566c,Object,20775-bb4062566c-0-1.pdf,document-service,text,,Triton Times,,,,The Guardian,Guardian,UCSD Guardian,Daily Guardian,,,,,,,,,,,,,1975-11-10,,"November 10, 1975",,1975-11-10,,20775-bb4062566c-0-2.tgz,document-source,VOLUME26_ISSUE22_MONDAYNOVEMBER10_1975.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 26, Issue 22",,
http://library.ucsd.edu/ark:/20775/bb53253761,Object,20775-bb53253761-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Triton Times,Daily Guardian,The Guardian,,,,,,,,,,,,,1986-02-20,,"February 20, 1986",,1986-02-20,,20775-bb53253761-0-2.tgz,document-source,VOLUME57_ISSUE14_THURSDAYFEBRUARY20_1986.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 57, Issue 14",,
http://library.ucsd.edu/ark:/20775/bb75438242,Object,20775-bb75438242-0-1.pdf,document-service,text,,Daily Guardian,,,,The Guardian,Guardian,Triton Times,UCSD Guardian,,,,,,,,,,,,,1979-10-10,,"October 10, 1979",,1979-10-10,,20775-bb75438242-0-2.tgz,document-source,VOLUME38_ISSUE14_WEDNESDAYOCTOBER10_1979.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 38, Issue 14",,
http://library.ucsd.edu/ark:/20775/bb65881796,Object,20775-bb65881796-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,The Guardian,Triton Times,Daily Guardian,,,,,,,,,,,,,2006-02-21,,"February 21, 2006",,2006-02-21,,20775-bb65881796-0-2.tgz,document-source,TUESDAYFEBRUARY21_2006.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 117, Issue 13",,
http://library.ucsd.edu/ark:/20775/bb4916299w,Object,2014-10-30.pdf,document-service,text,eng - English,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,2014-10-30,,"October 30, 2014",,2014-10-30,,,,2014-10-30.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 -November 26, 1980); The Guardian (January 5, 1981 -June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 48, Issue 9",,Newspaper
http://library.ucsd.edu/ark:/20775/bb5427760d,Object,20775-bb5427760d-0-1.pdf,document-service,text,,Triton Times,,,,Guardian,UCSD Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,1969-05-16,,"May 16, 1969",,1969-05-16,,20775-bb5427760d-0-2.tgz,document-source,VOLUME7_ISSUE7_MAY16_1969.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 7, Issue 7",,
http://library.ucsd.edu/ark:/20775/bb20147584,Object,20775-bb20147584-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Triton Times,The Guardian,Daily Guardian,,,,,,,,,,,,,2003-11-17,,"November 17, 2003",,2003-11-17,,20775-bb20147584-0-2.tgz,document-source,VOLUME110_ISSUE15_MONDAYNOVEMBER17_2003.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 110, Issue 15",,
http://library.ucsd.edu/ark:/20775/bb5905582n,Object,20775-bb5905582n-0-1.pdf,document-service,text,,Guardian,,,,Daily Guardian,Triton Times,The Guardian,UCSD Guardian,,,,,,,,,,,,,1978-10-20,,"October 20, 1978",,1978-10-20,,20775-bb5905582n-0-2.tgz,document-source,VOLUME35_ISSUE13_FRIDAYOCTOBER20_1978.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 35, Issue 13",,
http://library.ucsd.edu/ark:/20775/bb1366288s,Object,20775-bb1366288s-0-1.pdf,document-service,text,,Triton Times,,,,UCSD Guardian,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,1968-10-11,,"October 11, 1968",,1968-10-11,,20775-bb1366288s-0-2.tgz,document-source,VOLUME5_ISSUE2_OCTOBER11_1968.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 5, Issue 2",,
http://library.ucsd.edu/ark:/20775/bb8328809m,Object,20775-bb8328809m-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,The Guardian,Daily Guardian,Triton Times,,,,,,,,,,,,,1985-11-21,,"November 21, 1985",,1985-11-21,,20775-bb8328809m-0-2.tgz,document-source,VOLUME56_ISSUE17_THURSDAYNOVEMBER21_1985.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 56, Issue 17",,
http://library.ucsd.edu/ark:/20775/bb6861218m,Object,20775-bb6861218m-0-1.pdf,document-service,text,,Triton Times,,,,The Guardian,UCSD Guardian,Daily Guardian,Guardian,,,,,,,,,,,,,1968-04-05,,"April 5, 1968",,1968-04-05,,20775-bb6861218m-0-2.tgz,document-source,VOLUME4_ISSUE1_APRIL5_1968.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 4, Issue 1",,
http://library.ucsd.edu/ark:/20775/bb90796701,Object,20775-bb90796701-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Triton Times,The Guardian,Guardian,,,,,,,,,,,,,1990-01-25,,"January 25, 1990",,1990-01-25,,20775-bb90796701-0-2.tgz,document-source,VOLUME69_ISSUE7_THURSDAYJANUARY25_1990.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 69, Issue 7",,
http://library.ucsd.edu/ark:/20775/bb9557493s,Object,20775-bb9557493s-0-1.pdf,document-service,text,,Daily Guardian,,,,UCSD Guardian,Triton Times,Guardian,The Guardian,,,,,,,,,,,,,1979-09-24,,"September 24, 1979",,1979-09-24,,20775-bb9557493s-0-2.tgz,document-source,VOLUME38_ISSUE2_MONDAYSEPTEMBER24_1979.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 38, Issue 2",,
http://library.ucsd.edu/ark:/20775/bb10932476,Object,20775-bb10932476-0-1.pdf,document-service,text,,Triton Times,,,,The Guardian,UCSD Guardian,Guardian,Daily Guardian,,,,,,,,,,,,,1975-11-07,,"November 7, 1975",,1975-11-07,,20775-bb10932476-0-2.tgz,document-source,VOLUME26_ISSUE21_FRIDAYNOVEMBER7_1975.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 26, Issue 21",,
http://library.ucsd.edu/ark:/20775/bb2868013s,Object,20775-bb2868013s-0-1.pdf,document-service,text,,Triton Times,,,,UCSD Guardian,The Guardian,Guardian,Daily Guardian,,,,,,,,,,,,,1967-10-13,,"October 13, 1967",,1967-10-13,,20775-bb2868013s-0-2.tgz,document-source,VOLUME2_ISSUE2_OCTOBER13_1967.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 2, Issue 2",,
http://library.ucsd.edu/ark:/20775/bb9352713h,Object,20775-bb9352713h-0-1.pdf,document-service,text,,The Guardian,,,,UCSD Guardian,Daily Guardian,Triton Times,Guardian,,,,,,,,,,,,,1981-01-08,,"January 8, 1981",,1981-01-08,,20775-bb9352713h-0-2.tgz,document-source,VOLUME42_ISSUE2_THURSDAYJANUARY8_1981.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 42, Issue 2",,
http://library.ucsd.edu/ark:/20775/bb5325375h,Object,20775-bb5325375h-0-1.pdf,document-service,text,,Triton Times,,,,The Guardian,Guardian,Daily Guardian,UCSD Guardian,,,,,,,,,,,,,1973-03-16,,"March 16, 1973",,1973-03-16,,20775-bb5325375h-0-2.tgz,document-source,VOLUME18_ISSUE20_FRIDAYMARCH16_1973.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 18, Issue 20",,
